rating,cleaned_review
3,"Located on 5th floor of United Trade Center at Tripura Marg, Kathmandu, De-Valley Restaurant offers dining experience with a spectacular view. From the outdoor patio, guests can enjoy a scenic overlook of the bustling streets and the iconic Dashrath Rangashala Stadium.

It's an ideal spot for meetings and get-togethers, thanks to its ample seating arrangements.

One of the practical aspects of dining here is the availability of underground paid parking. For added convenience, guests can request a discount on parking fees by speaking in the reception."
5,Every thing is excellent
4,Had a great time with family. Good food and ambience. 
3,The food was good but they did not deliver in the room. it was not good. We stayed at the hotel on the third floor. The time of last order was only at 8 pm.
5,The place is at the 5th floor of UWTC. The ambience is good. The food is also good. They have quick service and the cost is also fine. They have plenty of seating arrangements. They also have a playing area for kids. Had been there before a couple of times and this place never dissapoints. The view from this place is also amazing. You can see the busy streets of Tripureshwor as well as the Dasarath stadium. Thumbs up for this place. Do visit and enjoy!!
4,Good food and ambience. Fast service time. Located on the top floor of UTC. Has lots of table space and bar space. Prices are high as per the location and overall quality.
3,"Space for meeting, seminar and small get together are available."
3,"Nice place to hangouts, meetings and organizing party and for nice views from its rooftop."
5,I tried chicken jhol Momo at this resturent.it was very tasty.The restaurant was quite clean and service was quick.Apart from food I have always loved the location of this restaurant.i really love the birds eye view.
4,This restaurant is located on the top most floor of the building from where the surrounding area can bee seen. I visited this place for a meeting with a friend; we spent quite some time here. The food was good. What really got my attention was the service. Every staff seemed happy to serve. They also shared information about the new items soon to be added on the menu. I liked it here ..
4,"Food was good. We had butter chicken and other veg dishes. Service was slow, took 1 hour to get our food."
5,"nice ambience, good food, well trained staff and nice view of Kathmandu what else would you ask more for."
5,Food was great! We had a very good time and Special thanks to Bikash for your hospitality 
5,A warm and inviting family restaurant that brings the authentic flavors of Thakali cuisine to a charming setting.
5,"I loved the food here, and the staff here is also very friendly
'"
5,Great service great food
5,The ambience and food here is good.
5,Delicious food
5,Mitho khana
5,Mitho Khana
5,It is a Thakali Cusine restaurant with Grill.  Very tasty and healthy.  Good ambience. Great service
5,"Great place, great food, great service and great ambiance."
5,Akdam mitho x
5,"Food was good,
atmosphere is also peaceful"
5,Nice food with good environment
5,Food is very tasty
5,The food was very tasty
5,The food was very good and staff were very friendly
5,The staffs were great so was the food
5,Had an amazing food and good service.
5,All good  sabai mitho xa khana
5,Thanks Ashok for wonderful service
5,Best food n service
5,Wow all good
5,Very good service best service
5,wow very good food
5,Good food best service
5,babal xa babal
5,Excellent overall.
5,Good food
5,"Refreshments, fooding,  weekend"
5,Friend and family sanga aauna atmosphere and service is very good here
5,Amazing food amazing place
5,Good service
5,best place for food with good ambience and peace environment
5,Very testy food thank you
5,"This was my very first visit, and I must say, I was truly impressed. From the moment I walked in, everyone was so welcoming and made me feel comfortable right away. The hospitality here is just as remarkable as the food.

The service deserves a special mention--especially Rahul, who was serving us. He went above and beyond to make sure our experience was nothing short of the best. His attentiveness, friendliness, and genuine care really stood out and made the whole evening memorable.

It wasn't just about the delicious food, but the warmth and service that made this visit exceptional. I'll definitely be coming back and would highly recommend it to anyone looking for a great dining experience."
4,"All the staff were incredibly polite and welcoming, creating a warm and pleasant dining experience. A special shoutout to our waiter, Rahul he was attentive, courteous, and made sure we were well taken care of throughout. This one's for Rahul, keep up the great work!"
2,Overrated
5,Good experience
5,everything ok
5,The food was great
5,The very 1st day i landed in kathmandu i had this amazing thakali i liked a lot before  leaving from nepal again I had my thakali lunch here its very very delicious
5,"Great place, good food"
5,"I've visited Jimbu Thakali, Naxal more than 10 times, and every visit has been an excellent experience. The ambience is always warm and welcoming, and the food never disappoints. Their authentic Thakali flavors are consistently delicious, and the beverages perfectly complement the meals.

The service is friendly, quick, and makes you feel valued as a guest. It has truly become one of my favorite places to dine with friends. Highly recommended for anyone looking for great food and a cozy atmosphere in Naxal!"
5,It was great to be in jimbu.. its always so pleasures to be here.
5,haamii sdhaiko paahunaa ho khaanaa miittho khuvaaunu hunch dhnyvaad  / 
5,the food was great i hope y'all should try it
5,Nice
5,Nice
5,"Rahul vai was amazing, service was on point.

Thank you for having us"
5,Best place to eat Nepali food. Food are good. Best service ever.
4,Very Good.
4,This place has fine food and it tastes pretty good! I come here often but they could improve in the service and atmosphere. I would say the service is pretty good but they could be better but guys hey you should still come here! Atmosphere is fine and ive seen better but still try this delicious thali set out! Food and drinks are delicious and food comes fast
5,Very good place food was quite delicious as well
5,Taro bubble tea was pretty good and friendly environment with a lot of hospitality
5,Food and service is so good 
5,Best service ever from anusha sis
5,Good food
4,Food and Service are good but a bit dalty
5,Good food
5,It was good
5,Very good services
5,Food was really fresh and  delicious and staff are really kind and friendly 
5,Thakali taste very authentic with nice service and warm welcome 
5,"Nice, service ."
5,Mitho Khana
5,Mito khana
5,Best place in Kathmandu
5,"A heartfelt thank you to the entire Chimney family for an unforgettable experience.
From the warm welcome to the exquisite flavors, every detail reflected passion, care, and true hospitality.
Special shoutout to Mr. Abiral for the perfectly crafted drink--dark rum, pineapple, Angostura bitters, ginger syrup, and egg white with that fantastic smoky touch!
Grateful to be in such talented hands. Cheers to your incredible team and timeless legacy!"
5,"I had an amazing experience at Chimney Restaurant at Hotel Yak and Yeti.One of the best restaurants of the town.The atmosphere was warm and inviting, the staff attentive, and the food exceptional. Perfect for both casual dinners and special occasions. Highly recommended!"
4,"Shi beWu haMei Wei siku,Fen Wei Qi moLiang katutakedo,Zhao Xi sitaShun Jian niEr Ge Suo noWen niCi sareteShi Shi Zhong zututoYang katutanodeXing mainasu. "
5,"Perfect place for celebration. Good food and thanks to Rabi's excellent services. Highly recommended French onion soup, seafood bisque, grilled tiger prawns and all cocktails."
5,Went here after a trek for a bday dinner for my partner. The atmosphere is amazing!! A beautiful heritage feel. They set up a special setting for the birthday and also provided a key lime pie with a candle! Highly highly recommend! Just a beautiful secret gem in the middle of Kathmandu.
5,Thanks to Abiral brother and Ravi brother for late night great coffee and hospitality. Surely returning back. 
5,"Best restaurant we gt at Nepal.
Perfect service from Abiral. Brought us around to visit the lal durbar. They serve welcome food too."
5,"We had an absolutely fantastic dinner here - truly one of the best ever. Broad menu, great food and outstanding, attentive service. Expensive for Nepal I'm sure, but a bargain by western standards. Highly recommended if you want to ""splurge"" on a fine meal here."
4,gagyeoginopeunigeumanhanseobiseuwamaseulgidaehalgeoyeyo.gidaecireulsaljjagnajcugoomyeonjohayo.jeoldaeeumsigiddeoleojineunsujuneunanibnida.
